user_id,task_count,event_count,activity_cluster
913,2,6,Medium Activity
914,2,6,Medium Activity
915,2,6,Medium Activity
920,2,6,Medium Activity
923,2,6,Medium Activity
934,2,6,Medium Activity
935,2,6,Medium Activity
936,2,6,Medium Activity
943,2,6,Medium Activity
949,2,6,Medium Activity
954,2,6,Medium Activity
955,2,6,Medium Activity
962,2,6,Medium Activity
967,2,6,Medium Activity
970,2,6,Medium Activity
972,2,6,Medium Activity
976,2,6,Medium Activity
979,2,6,Medium Activity
982,2,6,Medium Activity
983,2,6,Medium Activity
985,2,6,Medium Activity
992,2,6,Medium Activity
994,2,6,Medium Activity
998,2,6,Medium Activity
999,2,6,Medium Activity
1002,2,6,Medium Activity
1012,2,6,Medium Activity
1015,2,6,Medium Activity
1017,2,6,Medium Activity
1018,2,6,Medium Activity
1027,2,6,Medium Activity
1033,2,6,Medium Activity
1034,2,6,Medium Activity
1036,2,6,Medium Activity
1037,2,6,Medium Activity
1043,2,6,Medium Activity
1046,2,6,Medium Activity
1050,2,6,Medium Activity
1052,2,6,Medium Activity
1059,2,6,Medium Activity
1067,2,6,Medium Activity
1070,2,6,Medium Activity
1071,2,6,Medium Activity
1085,2,6,Medium Activity
1090,2,6,Medium Activity
1093,2,6,Medium Activity
1094,2,6,Medium Activity
1095,2,6,Medium Activity
1102,2,6,Medium Activity
1104,2,6,Medium Activity
1105,2,6,Medium Activity
1108,2,6,Medium Activity
1109,2,6,Medium Activity
1113,2,6,Medium Activity
1114,2,6,Medium Activity
1115,2,6,Medium Activity
1116,2,6,Medium Activity
1117,2,6,Medium Activity
1118,2,6,Medium Activity
1119,2,6,Medium Activity
1122,2,6,Medium Activity
1125,2,6,Medium Activity
1132,2,6,Medium Activity
1133,2,6,Medium Activity
1135,2,6,Medium Activity
1139,2,6,Medium Activity
1144,2,6,Medium Activity
1146,2,6,Medium Activity
1148,2,6,Medium Activity
1152,2,6,Medium Activity
1153,2,6,Medium Activity
1154,2,6,Medium Activity
1157,2,6,Medium Activity
1160,2,6,Medium Activity
1161,2,6,Medium Activity
1165,2,6,Medium Activity
1168,2,6,Medium Activity
1173,2,6,Medium Activity
1174,2,6,Medium Activity
1176,2,6,Medium Activity
1177,2,6,Medium Activity
1179,2,6,Medium Activity
1180,2,6,Medium Activity
1186,2,6,Medium Activity
1187,2,6,Medium Activity
1193,2,6,Medium Activity
1201,2,6,Medium Activity
1207,2,6,Medium Activity
1209,2,6,Medium Activity
1215,2,6,Medium Activity
1216,2,6,Medium Activity
1221,2,6,Medium Activity
1222,2,6,Medium Activity
1227,2,6,Medium Activity
1230,2,6,Medium Activity
1236,2,6,Medium Activity
1237,2,6,Medium Activity
1240,2,6,Medium Activity
1243,2,6,Medium Activity
1244,2,6,Medium Activity
1245,2,6,Medium Activity
1246,2,6,Medium Activity
1247,2,6,Medium Activity
1250,2,6,Medium Activity
1252,2,6,Medium Activity
1254,2,6,Medium Activity
1255,2,6,Medium Activity
1257,2,6,Medium Activity
1261,2,6,Medium Activity
1269,2,6,Medium Activity
1270,2,6,Medium Activity
1271,2,6,Medium Activity
1278,2,6,Medium Activity
1280,2,6,Medium Activity
1282,2,6,Medium Activity
1283,2,6,Medium Activity
1287,2,6,Medium Activity
1288,2,6,Medium Activity
1289,2,6,Medium Activity
1296,2,6,Medium Activity
1304,2,6,Medium Activity
1306,2,6,Medium Activity
1307,2,6,Medium Activity
1311,2,6,Medium Activity
1315,2,6,Medium Activity
1320,2,6,Medium Activity
1321,2,6,Medium Activity
1322,2,6,Medium Activity
1328,2,6,Medium Activity
1332,2,6,Medium Activity
1336,2,6,Medium Activity
1338,2,6,Medium Activity
1342,2,6,Medium Activity
1345,2,6,Medium Activity
1346,2,6,Medium Activity
1350,2,6,Medium Activity
1351,2,6,Medium Activity
1352,2,6,Medium Activity
1353,2,6,Medium Activity
1355,2,6,Medium Activity
1357,2,6,Medium Activity
1360,2,6,Medium Activity
1363,2,6,Medium Activity
1365,2,6,Medium Activity
1370,2,6,Medium Activity
1378,2,6,Medium Activity
1379,2,6,Medium Activity
1394,2,6,Medium Activity
1395,2,6,Medium Activity
1396,2,6,Medium Activity
1404,2,6,Medium Activity
1406,2,6,Medium Activity
1414,2,6,Medium Activity
1419,2,6,Medium Activity
1421,2,6,Medium Activity
1422,2,6,Medium Activity
1426,2,6,Medium Activity
1435,2,6,Medium Activity
1438,2,6,Medium Activity
1439,2,6,Medium Activity
1440,2,6,Medium Activity
1444,2,6,Medium Activity
1446,2,6,Medium Activity
1448,2,6,Medium Activity
1455,2,6,Medium Activity
1456,2,6,Medium Activity
1463,2,6,Medium Activity
1475,2,6,Medium Activity
1476,2,6,Medium Activity
1479,2,6,Medium Activity
1490,2,6,Medium Activity
1497,2,6,Medium Activity
1500,2,6,Medium Activity
1505,2,6,Medium Activity
1507,2,6,Medium Activity
1510,2,6,Medium Activity
1512,2,6,Medium Activity
1516,2,6,Medium Activity
1519,2,6,Medium Activity
1522,2,6,Medium Activity
1524,2,6,Medium Activity
1525,2,6,Medium Activity
1527,2,6,Medium Activity
1529,2,6,Medium Activity
1531,2,6,Medium Activity
1550,2,6,Medium Activity
1551,2,6,Medium Activity
1560,2,6,Medium Activity
1561,2,6,Medium Activity
1562,2,6,Medium Activity
1564,2,6,Medium Activity
1574,2,6,Medium Activity
1584,2,6,Medium Activity
1597,2,6,Medium Activity
1600,2,6,Medium Activity
1601,2,6,Medium Activity
1604,2,6,Medium Activity
1605,2,6,Medium Activity
1607,2,6,Medium Activity
1621,2,6,Medium Activity
1623,2,6,Medium Activity
1624,2,6,Medium Activity
1629,2,6,Medium Activity
1631,2,6,Medium Activity
1633,2,6,Medium Activity
1635,2,6,Medium Activity
1640,2,6,Medium Activity
1641,2,6,Medium Activity
1654,2,6,Medium Activity
1656,2,6,Medium Activity
1657,2,6,Medium Activity
1672,2,6,Medium Activity
1673,2,6,Medium Activity
1677,2,6,Medium Activity
1680,2,6,Medium Activity
1682,2,6,Medium Activity
1685,2,6,Medium Activity
1716,2,6,Medium Activity
1722,2,6,Medium Activity
1726,2,6,Medium Activity
1727,2,6,Medium Activity
1728,2,6,Medium Activity
1730,2,6,Medium Activity
1732,2,6,Medium Activity
1733,2,6,Medium Activity
1734,2,6,Medium Activity
1736,2,6,Medium Activity
1737,2,6,Medium Activity
1740,2,6,Medium Activity
1741,2,6,Medium Activity
1744,2,6,Medium Activity
1745,2,6,Medium Activity
1747,2,6,Medium Activity
1750,2,6,Medium Activity
1754,2,6,Medium Activity
1758,2,6,Medium Activity
1760,2,6,Medium Activity
1768,2,6,Medium Activity
1771,2,6,Medium Activity
1774,2,6,Medium Activity
1780,2,6,Medium Activity
1782,2,6,Medium Activity
1783,2,6,Medium Activity
1787,2,6,Medium Activity
1788,2,6,Medium Activity
1793,2,6,Medium Activity
1796,2,6,Medium Activity
1798,2,6,Medium Activity
1802,2,6,Medium Activity
1803,2,6,Medium Activity
1808,2,6,Medium Activity
1810,2,6,Medium Activity
1813,2,6,Medium Activity
1817,2,6,Medium Activity
1820,2,6,Medium Activity
1831,2,6,Medium Activity
1835,2,6,Medium Activity
1841,2,6,Medium Activity
1844,2,6,Medium Activity
1846,2,6,Medium Activity
1855,2,6,Medium Activity
1857,2,6,Medium Activity
1865,2,6,Medium Activity
1866,2,6,Medium Activity
1872,2,6,Medium Activity
1876,2,6,Medium Activity
1882,2,6,Medium Activity
1884,2,6,Medium Activity
1886,2,6,Medium Activity
1888,2,6,Medium Activity
1889,2,6,Medium Activity
1891,2,6,Medium Activity
1893,2,6,Medium Activity
1899,2,6,Medium Activity
1906,2,6,Medium Activity
1909,2,6,Medium Activity
1915,2,6,Medium Activity
1917,2,6,Medium Activity
1921,2,6,Medium Activity
1924,2,6,Medium Activity
1927,2,6,Medium Activity
1931,2,6,Medium Activity
1932,2,6,Medium Activity
1934,2,6,Medium Activity
1937,2,6,Medium Activity
1942,2,6,Medium Activity
1952,2,6,Medium Activity
1953,2,6,Medium Activity
1959,2,6,Medium Activity
1963,2,6,Medium Activity
1964,2,6,Medium Activity
1969,2,6,Medium Activity
1971,2,6,Medium Activity
1975,2,6,Medium Activity
1980,2,6,Medium Activity
1981,2,6,Medium Activity
1987,2,6,Medium Activity
1988,2,6,Medium Activity
1992,2,6,Medium Activity
1999,2,6,Medium Activity
2003,2,6,Medium Activity
2012,2,6,Medium Activity
2014,2,6,Medium Activity
2015,2,6,Medium Activity
2017,2,6,Medium Activity
2018,2,6,Medium Activity
2022,2,6,Medium Activity
2025,2,6,Medium Activity
2034,2,6,Medium Activity
2043,2,6,Medium Activity
2044,2,6,Medium Activity
2047,2,6,Medium Activity
2051,2,6,Medium Activity
2053,2,6,Medium Activity
2054,2,6,Medium Activity
2059,2,6,Medium Activity
2060,2,6,Medium Activity
2066,2,6,Medium Activity
2067,2,6,Medium Activity
2071,2,6,Medium Activity
2072,2,6,Medium Activity
2084,2,6,Medium Activity
2085,2,6,Medium Activity
2090,2,6,Medium Activity
2091,2,6,Medium Activity
2092,2,6,Medium Activity
2094,2,6,Medium Activity
2095,2,6,Medium Activity
2098,2,6,Medium Activity
2103,2,6,Medium Activity
2104,2,6,Medium Activity
2107,2,6,Medium Activity
2110,2,6,Medium Activity
2114,2,6,Medium Activity
2115,2,6,Medium Activity
2118,2,6,Medium Activity
2120,2,6,Medium Activity
2122,2,6,Medium Activity
2124,2,6,Medium Activity
2130,2,6,Medium Activity
2133,2,6,Medium Activity
2136,2,6,Medium Activity
2142,2,6,Medium Activity
2146,2,6,Medium Activity
2147,2,6,Medium Activity
2148,2,6,Medium Activity
2150,2,6,Medium Activity
2151,2,6,Medium Activity
2163,2,6,Medium Activity
2171,2,6,Medium Activity
2172,2,6,Medium Activity
2175,2,6,Medium Activity
2178,2,6,Medium Activity
2180,2,6,Medium Activity
2182,2,6,Medium Activity
2183,2,6,Medium Activity
2184,2,6,Medium Activity
2186,2,6,Medium Activity
2211,2,6,Medium Activity
2212,2,6,Medium Activity
2218,2,6,Medium Activity
2223,2,6,Medium Activity
2227,2,6,Medium Activity
2228,2,6,Medium Activity
2230,2,6,Medium Activity
2234,2,6,Medium Activity
2236,2,6,Medium Activity
2237,2,6,Medium Activity
2240,2,6,Medium Activity
2243,2,6,Medium Activity
2244,2,6,Medium Activity
2245,2,6,Medium Activity
2255,2,6,Medium Activity
2270,2,6,Medium Activity
2275,2,6,Medium Activity
2277,2,6,Medium Activity
2281,2,6,Medium Activity
2287,2,6,Medium Activity
2288,2,6,Medium Activity
2289,2,6,Medium Activity
2292,2,6,Medium Activity
2295,2,6,Medium Activity
2299,2,6,Medium Activity
2303,2,6,Medium Activity
2304,2,6,Medium Activity
2305,2,6,Medium Activity
2308,2,6,Medium Activity
2309,2,6,Medium Activity
2311,2,6,Medium Activity
2317,2,6,Medium Activity
2318,2,6,Medium Activity
2320,2,6,Medium Activity
2321,2,6,Medium Activity
2329,2,6,Medium Activity
2331,2,6,Medium Activity
2332,2,6,Medium Activity
2336,2,6,Medium Activity
2344,2,6,Medium Activity
2347,2,6,Medium Activity
2357,2,6,Medium Activity
2360,2,6,Medium Activity
2364,2,6,Medium Activity
2368,2,6,Medium Activity
2373,2,6,Medium Activity
2374,2,6,Medium Activity
2383,2,6,Medium Activity
2385,2,6,Medium Activity
2387,2,6,Medium Activity
2389,2,6,Medium Activity
2396,2,6,Medium Activity
2408,2,6,Medium Activity
2411,2,6,Medium Activity
2418,2,6,Medium Activity
2421,2,6,Medium Activity
2422,2,6,Medium Activity
2426,2,6,Medium Activity
2430,2,6,Medium Activity
2436,2,6,Medium Activity
2438,2,6,Medium Activity
2443,2,6,Medium Activity
2447,2,6,Medium Activity
2449,2,6,Medium Activity
2451,2,6,Medium Activity
2452,2,6,Medium Activity
2455,2,6,Medium Activity
2458,2,6,Medium Activity
2461,2,6,Medium Activity
2462,2,6,Medium Activity
2466,2,6,Medium Activity
2467,2,6,Medium Activity
2468,2,6,Medium Activity
2474,2,6,Medium Activity
2479,2,6,Medium Activity
2487,2,6,Medium Activity
2489,2,6,Medium Activity
2495,2,6,Medium Activity
2497,2,6,Medium Activity
2502,2,6,Medium Activity
2507,2,6,Medium Activity
2510,2,6,Medium Activity
2514,2,6,Medium Activity
2515,2,6,Medium Activity
2517,2,6,Medium Activity
2519,2,6,Medium Activity
2521,2,6,Medium Activity
2526,2,6,Medium Activity
2528,2,6,Medium Activity
2531,2,6,Medium Activity
2536,2,6,Medium Activity
2540,2,6,Medium Activity
2543,2,6,Medium Activity
2544,2,6,Medium Activity
2551,2,6,Medium Activity
2560,2,6,Medium Activity
2565,2,6,Medium Activity
2574,2,6,Medium Activity
2578,2,6,Medium Activity
2582,2,6,Medium Activity
2586,2,6,Medium Activity
2588,2,6,Medium Activity
2589,2,6,Medium Activity
2593,2,6,Medium Activity
2594,2,6,Medium Activity
2600,2,6,Medium Activity
2604,2,6,Medium Activity
2605,2,6,Medium Activity
2606,2,6,Medium Activity
2610,2,6,Medium Activity
2618,2,6,Medium Activity
2622,2,6,Medium Activity
2627,2,6,Medium Activity
2628,2,6,Medium Activity
2632,2,6,Medium Activity
2634,2,6,Medium Activity
2645,2,6,Medium Activity
2647,2,6,Medium Activity
2659,2,6,Medium Activity
2661,2,6,Medium Activity
2663,2,6,Medium Activity
2679,2,6,Medium Activity
2680,2,6,Medium Activity
2684,2,6,Medium Activity
2685,2,6,Medium Activity
2686,2,6,Medium Activity
2692,2,6,Medium Activity
2707,2,6,Medium Activity
2708,2,6,Medium Activity
2712,2,6,Medium Activity
2713,2,6,Medium Activity
2720,2,6,Medium Activity
2727,2,6,Medium Activity
2730,2,6,Medium Activity
2731,2,6,Medium Activity
2733,2,6,Medium Activity
2735,2,6,Medium Activity
2736,2,6,Medium Activity
2741,2,6,Medium Activity
2745,2,6,Medium Activity
2748,2,6,Medium Activity
2755,2,6,Medium Activity
2766,2,6,Medium Activity
2769,2,6,Medium Activity
2779,2,6,Medium Activity
2781,2,6,Medium Activity
2782,2,6,Medium Activity
2783,2,6,Medium Activity
2786,2,6,Medium Activity
2789,2,6,Medium Activity
2793,2,6,Medium Activity
2794,2,6,Medium Activity
2804,2,6,Medium Activity
2806,2,6,Medium Activity
2807,2,6,Medium Activity
2813,2,6,Medium Activity
2815,2,6,Medium Activity
2820,2,6,Medium Activity
2821,2,6,Medium Activity
2824,2,6,Medium Activity
2825,2,6,Medium Activity
2829,2,6,Medium Activity
2831,2,6,Medium Activity
2841,2,6,Medium Activity
2844,2,6,Medium Activity
2846,2,6,Medium Activity
2848,2,6,Medium Activity
2850,2,6,Medium Activity
2851,2,6,Medium Activity
2853,2,6,Medium Activity
2860,2,6,Medium Activity
2861,2,6,Medium Activity
2862,2,6,Medium Activity
2869,2,6,Medium Activity
2870,2,6,Medium Activity
2872,2,6,Medium Activity
2877,2,6,Medium Activity
2878,2,6,Medium Activity
2880,2,6,Medium Activity
2883,2,6,Medium Activity
2884,2,6,Medium Activity
2885,2,6,Medium Activity
2887,2,6,Medium Activity
2888,2,6,Medium Activity
2906,2,6,Medium Activity
2911,2,6,Medium Activity
2917,2,6,Medium Activity
2923,2,6,Medium Activity
2926,2,6,Medium Activity
2927,2,6,Medium Activity
2935,2,6,Medium Activity
2936,2,6,Medium Activity
2939,2,6,Medium Activity
2942,2,6,Medium Activity
2945,2,6,Medium Activity
2948,2,6,Medium Activity
2951,2,6,Medium Activity
2957,2,6,Medium Activity
2960,2,6,Medium Activity
2967,2,6,Medium Activity
2970,2,6,Medium Activity
2973,2,6,Medium Activity
2975,2,6,Medium Activity
2979,2,6,Medium Activity
2982,2,6,Medium Activity
2984,2,6,Medium Activity
2985,2,6,Medium Activity
2992,2,6,Medium Activity
2993,2,6,Medium Activity
3005,2,6,Medium Activity
3006,2,6,Medium Activity
3007,2,6,Medium Activity
3008,2,6,Medium Activity
3009,2,6,Medium Activity
3022,2,6,Medium Activity
3028,2,6,Medium Activity
3029,2,6,Medium Activity
3030,2,6,Medium Activity
3034,2,6,Medium Activity
3035,2,6,Medium Activity
3036,2,6,Medium Activity
3038,2,6,Medium Activity
3041,2,6,Medium Activity
3043,2,6,Medium Activity
3045,2,6,Medium Activity
3049,2,6,Medium Activity
3050,2,6,Medium Activity
3053,2,6,Medium Activity
3054,2,6,Medium Activity
3057,2,6,Medium Activity
3072,2,6,Medium Activity
3084,2,6,Medium Activity
3087,2,6,Medium Activity
3088,2,6,Medium Activity
3090,2,6,Medium Activity
3092,2,6,Medium Activity
3096,2,6,Medium Activity
3110,2,6,Medium Activity
3113,2,6,Medium Activity
3114,2,6,Medium Activity
3118,2,6,Medium Activity
3119,2,6,Medium Activity
3120,2,6,Medium Activity
3121,2,6,Medium Activity
3125,2,6,Medium Activity
3127,2,6,Medium Activity
3132,2,6,Medium Activity
3133,2,6,Medium Activity
3137,2,6,Medium Activity
3138,2,6,Medium Activity
3139,2,6,Medium Activity
3142,2,6,Medium Activity
3150,2,6,Medium Activity
3151,2,6,Medium Activity
3158,2,6,Medium Activity
3169,2,6,Medium Activity
3171,2,6,Medium Activity
3175,2,6,Medium Activity
3176,2,6,Medium Activity
3177,2,6,Medium Activity
3179,2,6,Medium Activity
3184,2,6,Medium Activity
3186,2,6,Medium Activity
3190,2,6,Medium Activity
3191,2,6,Medium Activity
3197,2,6,Medium Activity
3201,2,6,Medium Activity
3205,2,6,Medium Activity
3206,2,6,Medium Activity
3214,2,6,Medium Activity
3215,2,6,Medium Activity
3217,2,6,Medium Activity
3218,2,6,Medium Activity
3223,2,6,Medium Activity
3229,2,6,Medium Activity
3235,2,6,Medium Activity
3238,2,6,Medium Activity
3242,2,6,Medium Activity
3248,2,6,Medium Activity
3252,2,6,Medium Activity
3259,2,6,Medium Activity
3260,2,6,Medium Activity
3268,2,6,Medium Activity
3274,2,6,Medium Activity
3276,2,6,Medium Activity
3278,2,6,Medium Activity
3281,2,6,Medium Activity
3284,2,6,Medium Activity
3286,2,6,Medium Activity
3290,2,6,Medium Activity
3293,2,6,Medium Activity
3295,2,6,Medium Activity
3297,2,6,Medium Activity
3309,2,6,Medium Activity
3313,2,6,Medium Activity
3314,2,6,Medium Activity
3316,2,6,Medium Activity
3319,2,6,Medium Activity
3320,2,6,Medium Activity
3331,2,6,Medium Activity
3332,2,6,Medium Activity
3334,2,6,Medium Activity
3335,2,6,Medium Activity
3344,2,6,Medium Activity
3346,2,6,Medium Activity
3347,2,6,Medium Activity
3348,2,6,Medium Activity
3354,2,6,Medium Activity
3356,2,6,Medium Activity
3359,2,6,Medium Activity
3362,2,6,Medium Activity
3374,2,6,Medium Activity
3379,2,6,Medium Activity
3381,2,6,Medium Activity
3382,2,6,Medium Activity
3384,2,6,Medium Activity
3385,2,6,Medium Activity
3396,2,6,Medium Activity
3400,2,6,Medium Activity
3401,2,6,Medium Activity
3413,2,6,Medium Activity
3420,2,6,Medium Activity
3425,2,6,Medium Activity
3431,2,6,Medium Activity
3435,2,6,Medium Activity
3438,2,6,Medium Activity
3439,2,6,Medium Activity
3440,2,6,Medium Activity
3443,2,6,Medium Activity
3451,2,6,Medium Activity
3453,2,6,Medium Activity
3454,2,6,Medium Activity
3457,2,6,Medium Activity
3459,2,6,Medium Activity
3461,2,6,Medium Activity
3466,2,6,Medium Activity
3468,2,6,Medium Activity
3472,2,6,Medium Activity
3475,2,6,Medium Activity
3481,2,6,Medium Activity
3482,2,6,Medium Activity
3483,2,6,Medium Activity
3485,2,6,Medium Activity
3486,2,6,Medium Activity
3488,2,6,Medium Activity
3490,2,6,Medium Activity
3495,2,6,Medium Activity
3496,2,6,Medium Activity
3498,2,6,Medium Activity
3501,2,6,Medium Activity
3502,2,6,Medium Activity
3503,2,6,Medium Activity
3504,2,6,Medium Activity
3506,2,6,Medium Activity
3511,2,6,Medium Activity
3516,2,6,Medium Activity
3517,2,6,Medium Activity
3518,2,6,Medium Activity
3519,2,6,Medium Activity
3523,2,6,Medium Activity
3525,2,6,Medium Activity
3526,2,6,Medium Activity
3528,2,6,Medium Activity
3562,2,6,Medium Activity
3570,2,6,Medium Activity
3571,2,6,Medium Activity
3579,2,6,Medium Activity
3585,2,6,Medium Activity
3587,2,6,Medium Activity
